Date/Time,6257_O_PETE,7946_O_MONG,8206_O_CPLS,8290_O_SQHL,6708_O_SLRK,4210_O_WLKG,8940_O_MUNH,1772_O_MNDU_MN,8862_O_BKTN,7661_O_JNTN,1969_O_MRSD,2925_O_CLVL,1875_O_LWCV,4462_O_WASH,6912_O_FRHL,4128_O_DOWN,1266_O_WBG
2023-11-11 07:45:00,,0.0,79.0,,,,,,,,,,,,,,
2023-11-11 08:00:00,,0.0,300.46666666666664,,,,,,,,,,,,,,
2023-11-11 08:15:00,,0.0,290.46666666666664,,,,,,,,,,,,,,
2023-11-11 08:30:00,,0.0,258.06666666666666,,,,,,,,,,,,,,
2023-11-11 08:45:00,,0.0,474.8666666666667,,,,,,,,,,,,,,
2023-11-11 09:00:00,,0.0,195.53333333333333,,,,,,,,,,,,,,
2023-11-11 09:15:00,,0.0,273.8,,,,,,,,,,,,,,
2023-11-11 09:30:00,,0.0,224.4,,,,,,,,,,,,,,
2023-11-11 09:45:00,,0.0,155.06666666666666,,,,,,,,,,,,,,
2023-11-11 10:00:00,,0.0,124.46666666666667,,,,,,,,,,,,,,
2023-11-11 10:15:00,,0.0,124.26666666666667,,,,,,,,,,,,,,
2023-11-11 10:30:00,,0.0,127.93333333333334,,,,,,,,,,,,,,
2023-11-11 10:45:00,,0.0,109.06666666666666,,,,,,,,,,,,,,
2023-11-11 11:00:00,,0.0,110.86666666666666,,,,,,,,,,,,,,
2023-11-11 11:15:00,,0.0,95.93333333333334,,,,,,,,,,,,,,
2023-11-11 11:30:00,,632.9333333333333,83.4,,,,,,,,,,,,,,
2023-11-11 11:45:00,,2275.6666666666665,75.0,,,,,,,,,,,,,,
2023-11-11 12:00:00,,2037.2666666666667,44.53333333333333,,,,,,,,,,,,,,
2023-11-11 12:15:00,,2454.0,52.2,,,,,,,,,,,,,,
2023-11-11 12:30:00,,1674.3333333333333,63.6,,,,,,,,,,,,,,
2023-11-11 12:45:00,,1109.7333333333333,63.733333333333334,,,,,,,,,,,,,,
2023-11-11 13:00:00,,947.1333333333333,50.53333333333333,,,,,,,,,,,,,,
2023-11-11 13:15:00,,1501.0,36.266666666666666,,,,,,,,,,,,,,
2023-11-11 13:30:00,,592.0,42.93333333333333,,,,,,,,,,,,,,
2023-11-11 13:45:00,,46.2,40.13333333333333,,,,,,,,,,,,,,
2023-11-11 14:00:00,,45.733333333333334,36.13333333333333,,,,,,,,,,,,,,
2023-11-11 14:15:00,,41.2,28.666666666666668,,,,,,,,,,,,,,
2023-11-11 14:30:00,,50.86666666666667,25.2,,,,,,,,,,,,,,
2023-11-11 14:45:00,,55.53333333333333,25.666666666666668,,,,,,,,,,,,,,
2023-11-11 15:00:00,,54.0,28.266666666666666,,,,,,,,,,,,,,
2023-11-11 15:15:00,,48.53333333333333,30.133333333333333,,,,,,,,,,,,,,
2023-11-11 15:30:00,,49.4,41.733333333333334,,,,,,,,,,,,,,
2023-11-11 15:45:00,,45.46666666666667,28.8,,,,,,,,,,,,,,
2023-11-11 16:00:00,,47.06666666666667,31.733333333333334,,,,,,,,,,,,,,
2023-11-11 16:15:00,,45.266666666666666,30.6,,,,,,,,,,,,,,
