Date/Time,1032_O_TRAF,2071_O_NOSD,8528_O_WEX,3422_O_HICK,3929_O_CFT,8185_O_SWPK,3514_O_HiPK,5391_O_BLOO,4488_O_LEET
2016-01-11 04:00:00,47.46666666666667,,,69.26666666666667,35.8,46.53333333333333,,74.0,79.06666666666666
2016-01-11 04:15:00,46.666666666666664,,,73.26666666666667,38.733333333333334,51.333333333333336,,61.53333333333333,90.06666666666666
2016-01-11 04:30:00,55.86666666666667,,,76.93333333333334,42.93333333333333,48.266666666666666,,57.46666666666667,96.66666666666667
2016-01-11 04:45:00,57.53333333333333,,,73.73333333333333,44.4,54.666666666666664,,71.66666666666667,104.26666666666667
2016-01-11 05:00:00,60.0,,,78.06666666666666,50.6,57.13333333333333,,79.0,120.4
2016-01-11 05:15:00,58.733333333333334,,,83.6,51.2,61.6,,93.4,121.86666666666666
2016-01-11 05:30:00,62.8,,,86.6,52.333333333333336,61.733333333333334,,75.06666666666666,131.73333333333332
2016-01-11 05:45:00,77.13333333333334,,,89.93333333333334,51.266666666666666,63.6,,91.26666666666667,132.13333333333333
2016-01-11 06:00:00,65.46666666666667,,,89.2,63.53333333333333,74.6,,81.8,139.06666666666666
2016-01-11 06:15:00,109.66666666666667,,,88.2,62.666666666666664,72.6,,91.4,162.66666666666666
2016-01-11 06:30:00,231.66666666666666,,,91.26666666666667,61.86666666666667,80.66666666666667,,100.33333333333333,173.6
2016-01-11 06:45:00,349.6,,,90.33333333333333,63.2,79.33333333333333,,146.26666666666668,165.86666666666667
2016-01-11 07:00:00,109.4,,,92.66666666666667,63.53333333333333,82.8,,120.33333333333333,154.86666666666667
2016-01-11 07:15:00,69.13333333333334,,,90.06666666666666,67.0,83.73333333333333,,179.0,166.26666666666668
