Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-14 23:30:00,223.33333333333334,416.2,504.2,416.2,489.8666666666667,748.0666666666667,,,,4752.2,,,546.4666666666667,,16086.533333333333
2019-06-14 23:45:00,218.73333333333332,408.6,507.53333333333336,408.6,488.4,726.3333333333334,,,,6508.0,,,567.6666666666666,,16118.333333333334
2019-06-15 00:00:00,210.46666666666667,508.06666666666666,508.6666666666667,508.06666666666666,457.4,654.5333333333333,,,,9714.0,,,571.0666666666667,,17445.933333333334
2019-06-15 00:15:00,209.0,527.8666666666667,525.6666666666666,527.8666666666667,493.6,642.5333333333333,,,,12803.533333333333,,,616.0,,17850.8
2019-06-15 00:30:00,211.33333333333334,482.93333333333334,518.6,482.93333333333334,491.53333333333336,744.8666666666667,,,,14748.4,,,620.5333333333333,,17606.0
2019-06-15 00:45:00,214.53333333333333,411.26666666666665,529.3333333333334,411.26666666666665,522.2666666666667,839.0666666666667,,,,15283.133333333333,,,625.9333333333333,,16677.466666666667
2019-06-15 01:00:00,205.93333333333334,392.73333333333335,549.5333333333333,392.73333333333335,484.1333333333333,613.0666666666667,,,,15879.866666666667,,,626.0,,16854.266666666666
2019-06-15 01:15:00,209.33333333333334,399.1333333333333,548.3333333333334,399.1333333333333,462.8,587.6,,,,16017.666666666666,,,610.2,,18103.133333333335
2019-06-15 01:30:00,203.93333333333334,383.0,551.9333333333333,383.0,446.0,587.0666666666667,,,,16351.0,,,589.4666666666667,,17218.2
2019-06-15 01:45:00,205.6,382.0,579.5333333333333,382.0,448.6,630.0,,,,16940.266666666666,,,590.0666666666667,,16704.6
2019-06-15 02:00:00,208.13333333333333,552.8666666666667,588.4666666666667,552.8666666666667,466.4,721.6,,,,17189.533333333333,,,601.5333333333333,,16469.866666666665
2019-06-15 02:15:00,206.86666666666667,564.4,584.6666666666666,564.4,461.26666666666665,734.0,,,,17152.333333333332,,,609.4666666666667,,16889.2
2019-06-15 02:30:00,214.8,430.6,602.3333333333334,430.6,446.06666666666666,671.4666666666667,,,,17088.266666666666,,,609.2666666666667,,16933.2
2019-06-15 02:45:00,217.4,362.26666666666665,629.7333333333333,362.26666666666665,449.26666666666665,688.5333333333333,,,,17176.6,,,606.1333333333333,,17473.866666666665
2019-06-15 03:00:00,209.26666666666668,345.46666666666664,609.8,345.46666666666664,435.1333333333333,753.8,,,,16948.4,,,622.5333333333333,,16295.066666666668
2019-06-15 03:15:00,207.13333333333333,342.2,601.5333333333333,342.2,429.46666666666664,945.8,,,,16938.466666666667,,,664.2666666666667,,16968.2
