Date/Time,2648_O_BLOO,2999_O_NOHU,4431_O_WBG,5165_O_GIBS,6227_O_ELIB,7506_O_BLOO,7588_O_WBG,8622_O_ALPK,8972_O_SHADY
2015-09-27 12:00:00,538.9333333333333,,,523.5333333333333,,,,,509.66666666666674
2015-09-27 12:15:00,560.2666666666668,,,510.66666666666674,,,,,518.8666666666667
2015-09-27 12:30:00,521.4666666666667,,,494.73333333333335,,,,,528.8
2015-09-27 12:45:00,486.2,,,473.6,,,,,487.0
2015-09-27 13:00:00,492.6,,,479.4666666666666,,,,,534.7333333333332
2015-09-27 13:15:00,495.9333333333333,,,465.2,,,,,500.6
2015-09-27 13:30:00,587.8,,,436.4666666666666,,,,,573.5333333333333
2015-09-27 13:45:00,540.5333333333333,,,453.4,,,,,517.2
2015-09-27 14:00:00,509.73333333333335,,,447.2,,,,,495.2
2015-09-27 14:15:00,504.0,,,430.33333333333326,,,,,482.66666666666674
2015-09-27 14:30:00,472.6,,,458.4,,,,,468.66666666666674
2015-09-27 14:45:00,544.7333333333332,,,473.2,,,,,634.8
2015-09-27 15:00:00,735.8,,,547.2666666666668,,,,,819.3333333333335
2015-09-27 15:15:00,596.5333333333333,,,466.73333333333335,,,,,578.9333333333333
2015-09-27 15:30:00,639.3333333333334,,,427.6,,,,,519.6
2015-09-27 15:45:00,620.5333333333333,,,485.4,,,,,676.5333333333333
2015-09-27 16:00:00,860.7333333333332,,,418.86666666666673,,,,,634.7333333333332
2015-09-27 16:15:00,723.6,,,398.73333333333335,,,,,1015.0666666666667
2015-09-27 16:30:00,708.4,,,394.4666666666666,,,,,803.0
2015-09-27 16:45:00,702.0666666666667,,,390.8,,,,,687.9333333333333
2015-09-27 17:00:00,736.6666666666665,,,405.2,,,,,772.7333333333332
2015-09-27 17:15:00,802.2,,,473.6,,,,,840.2
2015-09-27 17:30:00,879.8666666666667,,,557.2666666666668,,,,,2897.133333333333
2015-09-27 17:45:00,928.6666666666665,,,591.0666666666667,,,,,21948.466666666667
2015-09-27 18:00:00,931.5333333333333,,,743.6666666666665,,,,,16309.142857142857
2015-09-27 18:15:00,981.4666666666667,,,937.4,,,,,1813.333333333333
