Date/Time,5867_O_SHAD,4647_O_BLPK,5108_O_BLPK,5926_O_MERK,1125_O_WMIF,8445_O_LNPL,1266_O_WLKG,1275_O_MTLE,5184_O_ROSS,4938_O_MTLE,7919_O_MTLE
2026-07-14 13:30:00,,,,,,38.3333333333333,44.2666666666667,,,,
2026-07-14 13:45:00,,,,,,37.9333333333333,41.4,,,,
2026-07-14 14:00:00,,,,,,41.4666666666667,46.2666666666667,,,,
2026-07-14 14:15:00,,,,,,43.9333333333333,38.0666666666667,,,,
2026-07-14 14:30:00,,,,,,48.3333333333333,38.6,,,,
2026-07-14 14:45:00,,,,,,44.9333333333333,37.5333333333333,,,,
2026-07-14 15:00:00,,,,,,40.0666666666667,39.4666666666667,,,,
2026-07-14 15:15:00,,,,,,43.0,31.1333333333333,,,,
2026-07-14 15:30:00,,,,,,42.2,49.9333333333333,,,,
2026-07-14 15:45:00,,,,,,40.8,44.0,,,,
2026-07-14 16:00:00,,,,,,42.0,52.8666666666667,,,,
2026-07-14 16:15:00,,,,,,42.5333333333333,38.6666666666667,,,,
2026-07-14 16:30:00,,,,,,40.9333333333333,43.2,,,,
2026-07-14 16:45:00,,,,,,38.7333333333333,43.6,,,,
2026-07-14 17:00:00,,,,,,39.0666666666667,38.4666666666667,,,,
2026-07-14 17:15:00,,,,,,36.4666666666667,76.0,,,,
2026-07-14 17:30:00,,,,,,33.2666666666667,255.6,,,,
2026-07-14 17:45:00,,,,,,36.2,40.2666666666667,,,,
2026-07-14 18:00:00,,,,,,34.0,41.2666666666667,,,,
2026-07-14 18:15:00,,,,,,36.4,91.5333333333333,,,,
2026-07-14 18:30:00,,,,,,34.5333333333333,55.8,,,,
2026-07-14 18:45:00,,,,,,36.2666666666667,42.7333333333333,,,,
2026-07-14 19:00:00,,,,,,37.6666666666667,51.4,,,,
2026-07-14 19:15:00,,,,,,39.4,90.6,,,,
2026-07-14 19:30:00,,,,,,42.2,77.5333333333333,,,,
2026-07-14 19:45:00,,,,,,42.8,70.7333333333333,,,,
