Date/Time,7645_O_MEBA_ME,8431_O_GARF,1256_O_SWVL,1141_O_FNVL,6350_O_BLOO,7858_O_RBN,4527_O_MNMP_MN,3772_O_BRFD,7831_O_CHAL,8525_O_OAMT,2459_O_DORM,6955_O_OAMT,1388_O_CASJ_CA,3936_O_ORCB_OR
2024-11-10 01:00:00,94.13333333333334,26.0,31.866666666666667,26.6,,,,57.93333333333333,23.733333333333334,53.93333333333333,1082.5333333333333,,1.1333333333333333,294.2
2024-11-10 01:15:00,91.46666666666667,25.4,56.266666666666666,25.4,,,,40.06666666666667,23.266666666666666,47.333333333333336,1616.7333333333333,,1.6,248.06666666666666
2024-11-10 01:30:00,75.66666666666667,27.266666666666666,76.86666666666666,25.8,,,,37.2,22.8,47.266666666666666,1794.3333333333333,,3.0,224.53333333333333
2024-11-10 01:45:00,68.93333333333334,25.8,101.06666666666666,25.666666666666668,,,,31.866666666666667,23.333333333333332,50.666666666666664,1692.7333333333333,,4.333333333333333,231.2
2024-11-10 02:00:00,66.73333333333333,27.866666666666667,99.0,27.933333333333334,,,,33.06666666666667,25.866666666666667,57.2,974.1333333333333,,8.6,235.8
2024-11-10 02:15:00,63.13333333333333,27.266666666666666,90.4,30.0,,,,27.4,25.133333333333333,57.4,786.0,,91.66666666666667,294.6
2024-11-10 02:30:00,62.06666666666667,26.733333333333334,89.0,28.266666666666666,,,,29.666666666666668,25.0,44.06666666666667,1992.1333333333334,,154.66666666666666,310.93333333333334
2024-11-10 02:45:00,64.06666666666666,25.866666666666667,100.26666666666667,26.933333333333334,,,,32.266666666666666,26.066666666666666,40.53333333333333,1564.0666666666666,,148.2,315.8666666666667
2024-11-10 03:00:00,66.66666666666667,29.2,84.6,27.333333333333332,,,,30.533333333333335,23.533333333333335,50.333333333333336,1150.6,,142.53333333333333,339.53333333333336
2024-11-10 03:15:00,61.06666666666667,29.2,73.93333333333334,29.2,,,,30.933333333333334,27.0,56.2,1597.8,,143.2,339.26666666666665
