Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,4215_O_MEKE,9675_O_SHAD,2925_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,2443_O_ETNA
2025-09-04 00:30:00,,,,,,717.9333333333330,,,,,,
2025-09-04 00:45:00,,,,,,681.4,,,,,,
2025-09-04 01:00:00,,,,,,677.9333333333330,,,,,,
2025-09-04 01:15:00,,,,,,691.2,,,,,,
2025-09-04 01:30:00,,,,,,679.6666666666670,,,,,,
2025-09-04 01:45:00,,,,,,733.5333333333330,,,,,,
2025-09-04 02:00:00,,,,,,740.8,,,,,,
2025-09-04 02:15:00,,,,,,679.5333333333330,,,,,,
2025-09-04 02:30:00,,,,,,690.0666666666670,,,,,,
2025-09-04 02:45:00,,,,,,714.1333333333330,,,,,,
2025-09-04 03:00:00,,,,,,671.8,,,,,,
2025-09-04 03:15:00,,,,,,632.8666666666670,,,,,,
2025-09-04 03:30:00,,,,,,692.4,,,,,,
2025-09-04 03:45:00,,,,,,733.5333333333330,,,,,,
2025-09-04 04:00:00,,,,,,849.3333333333330,,,,,,
2025-09-04 04:15:00,,,,,,832.0,,,,,,
2025-09-04 04:30:00,,,,,,820.4666666666670,,,,,,
2025-09-04 04:45:00,,,,,,845.8,,,,,,
2025-09-04 05:00:00,,,,,,882.7333333333330,,,,,,
2025-09-04 05:15:00,,,,,,850.3333333333330,,,,,,
2025-09-04 05:30:00,,,,,,899.5333333333330,,,,,,
2025-09-04 05:45:00,,,,,,890.4,,,,,,
2025-09-04 06:00:00,,,,,,943.1333333333330,,,,,,
2025-09-04 06:15:00,,,,,,945.5333333333330,,,,,,
2025-09-04 06:30:00,,,,,,1306.9333333333300,,,,,,
2025-09-04 06:45:00,,,,,,2147.5333333333300,,,,,,
2025-09-04 07:00:00,,,,,,2247.6666666666700,,,,,,
2025-09-04 07:15:00,,,,,,2659.2,,,,,,
2025-09-04 07:30:00,,,,,,2631.4,,,,,,
2025-09-04 07:45:00,,,,,,2253.8,,,,,,
2025-09-04 08:00:00,,,,,,1696.4666666666700,,,,,,
2025-09-04 08:15:00,,,,,,1151.8,,,,,,
2025-09-04 08:30:00,,,,,,993.2666666666670,,,,,,
2025-09-04 08:45:00,,,,,,888.0666666666670,,,,,,
2025-09-04 09:00:00,,,,,,804.1333333333330,,,,,,
2025-09-04 09:15:00,,,,,,751.8,,,,,,
2025-09-04 09:30:00,,,,,,725.0,,,,,,
2025-09-04 09:45:00,,,,,,526.2666666666670,,,,,,
2025-09-04 10:00:00,,,,,,489.26666666666700,,,,,,
2025-09-04 10:15:00,,,,,,487.06666666666700,,,,,,
2025-09-04 10:30:00,,,,,,450.1333333333330,,,,,,
