Date/Time,1502_O_BLPK,1639_O_ELIB,2071_O_NOSD,2281_O_HiPK,2319_O_DWNTN,4209_O_LWCV,4363_O_SQHS,4431_O_WBG,4691_O_SWKY,4919_O_HIPK,5309_O_SQHL,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,6399_O_GLEN,7543_O_MILL,8284_O_SWPK
2017-01-11 23:00:00,,,654.6,744.9333333333333,478.4666666666666,,,,,,771.4666666666667,,,597.0,1151.7333333333333,1191.6666666666667,3240.733333333333,616.3333333333334
2017-01-11 23:15:00,,,642.4666666666667,715.5333333333333,476.53333333333336,,,,,,772.8,8497.0,8497.0,576.6,1039.4666666666667,871.0666666666667,4947.733333333334,659.8
2017-01-11 23:30:00,,,646.0,717.8,480.86666666666673,,,,,,790.8,10332.866666666667,10332.866666666667,579.0666666666667,884.4666666666667,819.4,6872.733333333334,735.6
2017-01-11 23:45:00,,,645.6666666666666,696.7333333333332,483.73333333333335,,,,,,745.8666666666667,10600.8,10600.8,583.3333333333334,848.6,852.6666666666665,6534.0,706.8666666666667
2017-01-12 00:00:00,,,622.0666666666667,697.6666666666665,483.4666666666666,,,,,,719.5333333333333,9878.266666666666,9878.266666666666,584.4,810.6666666666665,842.0666666666667,4615.466666666666,708.4
2017-01-12 00:15:00,,,614.9333333333333,700.4,460.6,,,,,,681.0,10168.4,10168.4,570.0,782.4,821.4,3343.333333333333,655.8
2017-01-12 00:30:00,,,568.6666666666666,697.2666666666668,426.73333333333335,,,,,,631.9333333333333,10346.0,10346.0,548.5333333333333,797.2666666666668,857.8,2607.8,641.6666666666666
2017-01-12 00:45:00,,,544.4,699.2666666666668,414.33333333333326,,,,,,590.8,10828.133333333333,10828.133333333333,522.2,810.4666666666667,831.0666666666667,3885.0,652.7333333333332
2017-01-12 01:00:00,,,494.4,677.4666666666667,394.4,,,,,,568.6,10519.933333333332,10519.933333333332,481.73333333333335,760.8666666666667,698.6666666666665,6323.4,553.5333333333333
2017-01-12 01:15:00,,,477.6,656.1333333333333,388.53333333333336,,,,,,503.6,10381.466666666667,10381.466666666667,452.9333333333333,747.3333333333335,612.6,5951.266666666666,479.33333333333326
2017-01-12 01:30:00,,,474.2,607.4666666666667,378.0,,,,,,482.86666666666673,10243.533333333333,10243.533333333333,436.13333333333327,1053.0666666666666,564.8,3428.0,431.86666666666673
2017-01-12 01:45:00,,,459.8,589.8666666666667,460.2,,,,,,452.0,10412.0,10412.0,416.33333333333326,735.0,537.3333333333334,2791.066666666666,410.86666666666673
2017-01-12 02:00:00,,,450.06666666666666,547.2,420.66666666666674,,,,,,453.26666666666665,10504.333333333334,10504.333333333334,419.2,631.6666666666666,524.6666666666666,6674.6,411.13333333333327
2017-01-12 02:15:00,,,452.8,509.13333333333327,363.8,,,,,,453.86666666666673,10680.8,10680.8,414.4666666666666,581.2,511.86666666666673,834.4,402.33333333333326
2017-01-12 02:30:00,,,449.4666666666666,480.0,368.26666666666665,,,,,,451.13333333333327,11420.133333333333,11420.133333333333,426.9333333333333,686.0,489.06666666666666,520.8666666666667,405.8
