Date/Time,1128_O_HIPK,2071_O_NOSD,2348_O_HILL,2610_O_INGM,2759_O_BRHT,3555_O_SCLL,4431_O_WBG,4514_O_MCCA,5182_O_DORM,5571_O_BUFF,5593_O_WLIB,5624_O_BUFF,6582_O_OAKD,7112_O_FRHL,7783_O_HZWD,8637_O_HIPK,8798_O_FRHL,8941_O_MTLE
2018-09-16 00:00:00,,921.8666666666667,,,810.1333333333333,0.0,995.9333333333333,,,462.26666666666665,,462.26666666666665,1655.6,,,,,695.0666666666667
2018-09-16 00:15:00,,705.6666666666665,,,799.8,0.0,907.0666666666667,,,463.6,,463.6,1971.533333333333,,,,,683.0
2018-09-16 00:30:00,,613.6,,,879.3333333333335,0.0,897.5333333333333,,,452.53333333333336,,452.53333333333336,2374.4,,,,,680.2
2018-09-16 00:45:00,,635.2,,,912.4666666666667,0.0,979.1333333333333,,,464.66666666666674,,464.66666666666674,2735.733333333333,,,,,676.0
2018-09-16 01:00:00,,766.0666666666667,,,918.4,0.0,886.7333333333332,,,457.4,,457.4,2856.266666666667,,,,,702.2666666666668
2018-09-16 01:15:00,,671.5333333333333,,,1021.6666666666665,0.0,864.8666666666667,,,476.53333333333336,,476.53333333333336,3065.733333333333,,,,,689.6
2018-09-16 01:30:00,,690.3333333333335,,,1026.5333333333333,0.0,953.8666666666667,,,508.4666666666666,,508.4666666666666,3103.2,,,,,674.4
2018-09-16 01:45:00,,700.7333333333332,,,1030.6666666666667,0.0,930.2,,,518.2666666666668,,518.2666666666668,2862.333333333333,,,,,644.8666666666667
2018-09-16 02:00:00,,688.6666666666665,,,973.5333333333333,0.0,851.2666666666668,,,540.2666666666668,,540.2666666666668,2832.133333333333,,,,,620.4666666666667
2018-09-16 02:15:00,,707.2666666666668,,,922.4666666666667,0.0,890.4,,,629.4666666666667,,629.4666666666667,2840.133333333333,,,,,607.5333333333333
2018-09-16 02:30:00,,630.4,,,885.4666666666667,0.0,977.3333333333335,,,618.5333333333333,,618.5333333333333,2682.6,,,,,815.0666666666667
2018-09-16 02:45:00,,601.9333333333333,,,859.5333333333333,0.0,1025.0,,,613.2666666666668,,613.2666666666668,2599.4,,,,,1028.6666666666667
2018-09-16 03:00:00,,605.5333333333333,,,875.1333333333333,0.0,998.2,,,618.0,,618.0,2630.266666666667,,,,,2088.2
2018-09-16 03:15:00,,612.5333333333333,,,850.5333333333333,0.0,1214.2,,,712.4666666666667,,712.4666666666667,2755.933333333333,,,,,1017.7333333333332
2018-09-16 03:30:00,,672.4666666666667,,,838.6,0.0,1070.0,,,858.8,,858.8,2765.5333333333333,,,,,835.9333333333333
2018-09-16 03:45:00,,650.7333333333332,,,855.1333333333333,0.0,1143.7333333333333,,,955.4,,955.4,2772.4666666666667,,,,,755.7333333333332
2018-09-16 04:00:00,,679.0666666666667,,,883.0,0.0,1355.5333333333333,,,1056.4666666666667,,1056.4666666666667,2810.066666666666,,,,,724.9333333333333
2018-09-16 04:15:00,,682.8666666666667,,,878.0666666666667,0.0,1209.7333333333333,,,1401.8,,1401.8,2805.133333333333,,,,,693.0
2018-09-16 04:30:00,,672.2,,,997.1333333333333,0.0,1050.0666666666666,,,1586.9333333333334,,1586.9333333333334,2775.6,,,,,684.8666666666667
